# P(z) from HSC Y1 data (Hamana et al. 2020)
# col-1:  z
# col-2:  P(z) of tomographic bin-1
# col-2:  P(z) of tomographic bin-2
# col-2:  P(z) of tomographic bin-3
# col-2:  P(z) of tomographic bin-4
4.113712374581939835e-01	2.425672858596898074e+00	3.635079384636299288e-02	1.320653655354226671e-05	1.002517032918718957e-02
4.314381270903010490e-01	3.590461650499404023e+00	1.040142537524952199e-01	7.988230983183830167e-03	0.000000000000000000e+00
4.515050167224080591e-01	1.958451279507282372e+00	6.810980077823236556e-02	1.104669457629140622e-02	0.000000000000000000e+00
4.715719063545150691e-01	2.775945739244306765e+00	8.730575331630632818e-02	1.732720752607037548e-02	0.000000000000000000e+00
4.916387959866220791e-01	3.480616565486275515e+00	1.133806399524239644e-01	8.542164707787054667e-02	6.232005420398254066e-03
5.117056856187290892e-01	2.673819295602913204e+00	1.136133430234514269e-01	5.031659542959645952e-04	1.536413888450578009e-03
5.317725752508360992e-01	2.554232018878700661e+00	2.145346091501211250e-01	7.518780452756227556e-03	1.968618420570649591e-02
5.518394648829432203e-01	2.267364937182571705e+00	3.561754993798378344e-01	1.369675138151270344e-02	1.794361921470094198e-02
5.719063545150502303e-01	1.739931399048298966e+00	6.385049730210102803e-01	9.721260439343588217e-03	0.000000000000000000e+00
5.919732441471572404e-01	1.376467673853120077e+00	1.297520859887367317e+00	2.276985229862451762e-02	3.538893416871872338e-02
6.120401337792642504e-01	7.554336850268410508e-01	2.258008599708612785e+00	8.547161217328137425e-03	0.000000000000000000e+00
6.321070234113712605e-01	6.053907716271813566e-01	1.367425092947315290e+00	3.351329450762475376e-02	3.846764172033335233e-02
6.521739130434782705e-01	5.724903992977674605e-01	3.386063543388863284e+00	9.706223171653160370e-03	0.000000000000000000e+00
6.722408026755852806e-01	2.556790364968544726e-01	3.620071195388082419e+00	4.921769634103697472e-02	0.000000000000000000e+00
6.923076923076922906e-01	1.675049110628359095e-01	3.176883512712315394e+00	1.026169477835494892e-01	4.391323367905302505e-02
7.123745819397993007e-01	1.506809639491007713e-01	2.572208903971453076e+00	4.689340983200145085e-02	1.813683179211562002e-04
7.324414715719063107e-01	1.001591594201624996e-01	3.197948109285987606e+00	1.271033945472119786e-01	5.255010295782883145e-02
7.525083612040134318e-01	4.400449527813215383e-02	2.655916636361501659e+00	2.687319624155590225e-01	0.000000000000000000e+00
7.725752508361204418e-01	3.502507645154601806e-02	2.035205198826339323e+00	1.833539613631740006e-01	5.044380275164992572e-02
7.926421404682274519e-01	1.542371310048872186e-02	2.249885336891070509e+00	3.685628796176576571e-01	9.516064315703470777e-02
8.127090301003344619e-01	1.142755337900584409e-02	2.746199650513358126e+00	3.421987857561855639e-01	3.397725347771843318e-02
8.327759197324414719e-01	0.000000000000000000e+00	2.870110374398510800e+00	5.445075553726731465e-01	6.365058804940648685e-02
8.528428093645484820e-01	0.000000000000000000e+00	2.078074848665954377e+00	6.118794284961842633e-01	1.425397533578584737e-02
8.729096989966556031e-01	0.000000000000000000e+00	1.997936151106875835e+00	7.375707688588275524e-01	1.933442440437821430e-02
8.929765886287626131e-01	1.504818255372182556e-02	2.116525660728567182e+00	1.175043540930331032e+00	4.427056766948475608e-02
9.130434782608696231e-01	0.000000000000000000e+00	1.628934029877125322e+00	1.705209437317969146e+00	6.358035649344258300e-02
9.331103678929766332e-01	1.647863210834260919e-02	1.485581036772839925e+00	2.195594509004549888e+00	5.678611644609298653e-02
9.531772575250836432e-01	3.688899070713252265e-02	1.249795954420800603e+00	3.144451376621762773e+00	1.274189715583245730e-01
9.732441471571906533e-01	3.148824996057804360e-02	8.442482453247138752e-01	3.715464005958861282e+00	1.811032569536462633e-01
9.933110367892976633e-01	1.822946550737337620e-02	4.727912408243313269e-01	2.894191590805915482e+00	1.074407323966269923e-01
1.013377926421404673e+00	2.576634887621062631e-02	2.965785689530360258e-01	2.628948687671052387e+00	1.272485839524065687e-01
1.033444816053511683e+00	3.176578778568132227e-02	1.838393888076406413e-01	1.484601233406023901e+00	1.916079945421797215e-01
1.053511705685618693e+00	0.000000000000000000e+00	7.077512016239022319e-02	1.633631317529479210e+00	3.036600183797609209e-01
1.073578595317725703e+00	5.579395542748823850e-02	1.472245094938384458e-01	2.014265078270920384e+00	6.082353089821836978e-01
1.093645484949832714e+00	1.727998799667535348e-02	1.627518801505414281e-01	2.309916117972584004e+00	5.607108254894405119e-01
1.113712374581939724e+00	0.000000000000000000e+00	7.859473496394392411e-02	2.099968247461220017e+00	7.760937050438452278e-01
1.133779264214046956e+00	2.878413234364390547e-02	9.860596030605620066e-02	2.561435199107010785e+00	1.599006230816673702e+00
1.153846153846153966e+00	1.643662998555079149e-02	6.898065416780278791e-02	2.317666553583884959e+00	1.231657756181411933e+00
1.173913043478260976e+00	0.000000000000000000e+00	4.811627241309833491e-02	1.972058084367621422e+00	1.067205904246016690e+00
1.193979933110367986e+00	0.000000000000000000e+00	4.103874234006685967e-02	1.739075269341646690e+00	1.447603688977203040e+00
1.214046822742474996e+00	0.000000000000000000e+00	2.081717355416477094e-02	9.488364204766784882e-01	2.190006911742317541e+00
1.234113712374582006e+00	0.000000000000000000e+00	4.205656341614536636e-02	1.252822690385033022e+00	3.312054149502626998e+00
1.254180602006689016e+00	0.000000000000000000e+00	2.656216567814804683e-02	1.000243053267505955e+00	3.047768467520125757e+00
1.274247491638796026e+00	2.340440512113379709e-02	4.372067461139965937e-03	3.589243617319973212e-01	3.312519748557520405e+00
1.294314381270903036e+00	7.048624690634083638e-03	0.000000000000000000e+00	1.403561522971121522e-01	2.603988011633370014e+00
1.314381270903010046e+00	1.819764188808719457e-02	0.000000000000000000e+00	1.413526404762061039e-01	2.049699933625603432e+00
1.334448160535117056e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.571773617344283391e-01	1.853046797568179027e+00
1.354515050167224066e+00	0.000000000000000000e+00	1.043072784013823924e-02	2.772974024474129107e-01	1.794046124448299029e+00
1.374581939799331076e+00	0.000000000000000000e+00	3.998205599570206319e-03	2.135578126726363768e-01	2.469854609520381050e+00
1.394648829431438086e+00	5.410342172398643380e-03	0.000000000000000000e+00	2.653135076966430250e-01	1.838100117602055272e+00
1.414715719063545096e+00	0.000000000000000000e+00	3.895016358079219504e-02	2.398738198422215306e-01	2.398493730625030462e+00
1.434782608695652106e+00	2.423059277112292464e-02	6.957861978529867458e-03	1.171762119135551089e-01	2.309178781323983909e+00
1.454849498327759338e+00	0.000000000000000000e+00	1.058140541292730379e-02	1.694713213640423599e-01	2.366775020364288107e+00
1.474916387959866348e+00	0.000000000000000000e+00	2.930960622667138152e-02	2.710640928442813458e-01	1.289144119029961066e+00
1.494983277591973359e+00	0.000000000000000000e+00	2.479119034054537082e-02	2.230586834043302713e-01	8.625551027801431347e-01
1.515050167224080369e+00	1.846276106133694014e-02	1.113875208319046323e-02	1.667108021082312763e-01	7.875356402782006660e-01
1.535117056856187379e+00	0.000000000000000000e+00	4.836908193988997962e-02	2.006603214601816731e-01	8.255361814319038816e-01
1.555183946488294389e+00	2.597815097352611582e-02	4.737734776518320520e-03	1.635300188059375381e-01	5.355433585251838657e-01
1.575250836120401399e+00	0.000000000000000000e+00	3.507435563574579085e-03	2.098807852078805603e-01	4.652787420658474060e-01
1.595317725752508409e+00	3.416609189963866478e-02	2.017096909544378175e-02	2.228551517054539188e-01	4.920046673704337459e-01
1.615384615384615419e+00	7.572649280551424847e-03	2.286449066235633765e-02	2.585907315853503419e-01	4.535775225401798005e-01
1.635451505016722429e+00	0.000000000000000000e+00	2.784055346723800922e-02	3.519503706956905731e-01	3.067626210796726149e-01
1.655518394648829439e+00	8.698740890758028046e-03	1.854108636448217537e-02	1.740430441907803161e-01	1.214090274346727449e-01
1.675585284280936449e+00	0.000000000000000000e+00	2.216126507861653633e-02	2.202569966136973534e-01	1.681434186385761254e-01
1.695652173913043459e+00	1.037106504433103066e-02	2.083512516389411304e-02	1.452918054838782946e-01	1.197548879514980513e-01
1.715719063545150469e+00	0.000000000000000000e+00	2.263443971566300034e-02	1.030371342854572991e-01	2.234877604218952485e-01
1.735785953177257479e+00	0.000000000000000000e+00	1.688840691094956742e-02	1.755951922322877279e-01	6.276251813183769679e-02
1.755852842809364489e+00	0.000000000000000000e+00	1.246328570415525597e-02	1.915960796076004724e-01	1.859274967341972007e-01
1.775919732441471721e+00	0.000000000000000000e+00	3.655837961560801791e-02	1.596104860465205055e-01	2.653846605624323729e-01
1.795986622073578731e+00	0.000000000000000000e+00	2.286663335716359463e-02	2.327443045765291707e-01	5.942826986143421447e-02
1.816053511705685741e+00	2.889437410301693571e-02	4.381014966218668705e-02	2.106027900842072087e-01	1.192101012004543326e-01
1.836120401337792751e+00	9.615124220665662025e-03	2.161021283105794832e-02	2.515663774414202969e-01	1.740025380310719905e-01
1.856187290969899761e+00	0.000000000000000000e+00	2.365166283732137581e-02	8.825203155413502421e-02	1.165918689263084340e-01
1.876254180602006771e+00	0.000000000000000000e+00	3.071384364903471942e-02	1.230854063705037471e-01	1.043032574481469604e-01
1.896321070234113781e+00	0.000000000000000000e+00	4.334253557271212400e-03	1.432102854086569621e-01	7.889909244539447530e-02
1.916387959866220791e+00	0.000000000000000000e+00	1.370564044725871948e-02	1.030349011859669484e-01	7.582299116278280737e-02
1.936454849498327802e+00	0.000000000000000000e+00	2.111463017184748298e-02	4.585135611592786042e-02	1.463271741029609774e-01
1.956521739130434812e+00	0.000000000000000000e+00	2.436142236992703755e-02	1.256128710214634570e-01	1.661875517160461557e-01
1.976588628762541822e+00	0.000000000000000000e+00	3.383113395017685321e-02	1.363504334242249261e-01	8.152328383252267774e-02
1.996655518394648832e+00	0.000000000000000000e+00	5.324304465020781620e-03	4.687683626875675802e-02	2.949304164084873975e-02
2.016722408026756064e+00	0.000000000000000000e+00	9.290515373150927750e-03	3.912408426461309874e-02	6.271762011564850636e-02
2.036789297658862630e+00	5.524378237802211877e-03	0.000000000000000000e+00	2.269724575740156985e-02	1.324495869991423186e-02
2.056856187290970084e+00	0.000000000000000000e+00	5.063652025313389489e-03	4.986953468156013480e-02	7.179749933236856396e-02
2.076923076923076650e+00	0.000000000000000000e+00	1.628773958533771479e-02	6.916199590764359785e-03	6.840904646186865556e-02
2.096989966555184104e+00	1.903175832715304355e-02	1.760689661762753931e-03	3.370518093349834932e-02	3.825836890350354375e-02
2.117056856187290670e+00	0.000000000000000000e+00	1.968948316496960116e-02	1.371110847619751161e-02	9.781166804477690879e-02
2.137123745819398124e+00	0.000000000000000000e+00	1.330173309694891032e-02	1.382766740905414481e-02	2.662928407837330744e-02
2.157190635451504690e+00	0.000000000000000000e+00	1.398117439046151628e-02	3.155242893620622407e-02	0.000000000000000000e+00
2.177257525083612144e+00	1.337539287567523355e-02	0.000000000000000000e+00	1.397956648797705689e-02	6.360756803271161441e-02
2.197324414715718710e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.293067771013920005e-03	7.133347860798559988e-03
2.217391304347826164e+00	0.000000000000000000e+00	4.583599961136870446e-03	2.699326485989317001e-02	0.000000000000000000e+00
2.237458193979933174e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.888211265670591416e-03	2.487343868449515619e-02
2.257525083612040184e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.417260283005001446e-03	3.872617720724254656e-03
2.277591973244147638e+00	0.000000000000000000e+00	5.533016716351960365e-03	6.920357094557351776e-03	2.527305070165329366e-03
2.297658862876254204e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.086222375728575495e-03	1.278583888040807186e-02
2.317725752508361658e+00	7.977913551342894621e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.817783257913734907e-02
2.337792642140468224e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.380717607549015638e-03	0.000000000000000000e+00
2.357859531772575679e+00	0.000000000000000000e+00	1.084428931138207118e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.377926421404682245e+00	0.000000000000000000e+00	5.867925039924778291e-03	0.000000000000000000e+00	1.013393449212829887e-02
2.397993311036789699e+00	3.629196416503952752e-03	0.000000000000000000e+00	7.576510042576587931e-03	3.525644399349932984e-02
2.418060200668896265e+00	2.412227282013676075e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.438127090301003719e+00	0.000000000000000000e+00	1.054858126717141478e-02	0.000000000000000000e+00	1.444299968279367380e-02
2.458193979933110285e+00	4.026296324406208882e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.502525669950558265e-02
2.478260869565217739e+00	6.412874291238898281e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.420226674343156636e-02
2.498327759197324305e+00	5.661270161160657233e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.518394648829431759e+00	8.722994050222513188e-03	0.000000000000000000e+00	0.000000000000000000e+00	9.572472485119094474e-03
2.538461538461538325e+00	0.000000000000000000e+00	1.019732532973298758e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.558528428093645779e+00	8.955305901496103671e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.578595317725752345e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.598662207357859799e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.618729096989966365e+00	0.000000000000000000e+00	1.009890644479752818e-03	0.000000000000000000e+00	1.050448448161262621e-02
2.638795986622073819e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.115033169347561769e-03	0.000000000000000000e+00
2.658862876254180385e+00	3.403816278916992760e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.678929765886287839e+00	2.824812691131297140e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.698996655518394405e+00	0.000000000000000000e+00	1.757582809073591351e-02	1.587167840703852806e-02	0.000000000000000000e+00
2.719063545150501859e+00	1.460760834507952161e-02	2.936628907537959868e-03	0.000000000000000000e+00	6.711495463315398030e-04
2.739130434782608425e+00	9.665210389769520946e-03	6.616861258933515177e-03	6.812802122210207846e-03	0.000000000000000000e+00
2.759197324414715879e+00	2.210312134237202297e-02	4.831742757209898931e-03	0.000000000000000000e+00	6.840096450980685458e-03
2.779264214046822445e+00	1.403857546575635468e-02	0.000000000000000000e+00	8.151733454573107870e-03	3.050032461407773364e-03
2.799331103678929900e+00	5.629112428262134440e-03	1.669626327044454461e-02	8.663794962905847774e-03	2.852754135905703065e-02
2.819397993311036466e+00	3.395646238079434720e-02	5.194262182760612037e-03	5.871860776019956424e-04	3.458607813343109183e-02
2.839464882943143920e+00	3.453552700144570803e-02	7.010828327181692528e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.859531772575250486e+00	1.201045253887546814e-02	6.272872276513214752e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.879598662207357940e+00	4.156498019654394915e-02	1.841149910530077982e-02	2.730002652769301756e-03	1.370948480601886718e-02
2.899665551839464950e+00	4.505834968567669352e-02	0.000000000000000000e+00	4.112263398469751668e-03	0.000000000000000000e+00
2.919732441471571960e+00	3.428134019156798412e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.325944320817048182e-02
2.939799331103679414e+00	2.805448380163696326e-02	5.422373377069632759e-03	1.171070782249328257e-02	1.408954704945689085e-04
2.959866220735785980e+00	4.192484387613517466e-02	5.022042737286582480e-03	8.577716605411862122e-03	0.000000000000000000e+00
2.979933110367893434e+00	4.279639160027743500e-02	2.134169856276240448e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+00	4.211634526248886345e-02	1.007576110407132873e-02	0.000000000000000000e+00	1.169842511258506294e-02
3.020066889632107454e+00	2.405728215543433482e-02	0.000000000000000000e+00	1.665986435640650232e-03	2.555729163402721982e-03
3.040133779264214020e+00	5.296287745565951555e-02	1.213292006483919841e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.060200668896321474e+00	4.785133504850921232e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.080267558528428040e+00	4.996216611389474316e-02	7.891791937939374169e-03	0.000000000000000000e+00	5.793612548882298187e-03
3.100334448160535494e+00	4.981396918820271691e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.120401337792642060e+00	4.949150637488607812e-02	1.310501953905166515e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.140468227424749514e+00	2.039997615592156407e-02	6.602593873363496457e-03	0.000000000000000000e+00	9.601314789793832447e-03
3.160535117056856080e+00	4.174027450938733175e-02	0.000000000000000000e+00	0.000000000000000000e+00	9.960624651309602992e-03
3.180602006688963534e+00	4.474313152612140188e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.200668896321070100e+00	2.176846248298337436e-02	4.855334016703146023e-03	1.122857995183828249e-02	0.000000000000000000e+00
3.220735785953177555e+00	0.000000000000000000e+00	5.716742459851630216e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.240802675585284121e+00	1.428593496514759913e-02	8.549125579282780898e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.260869565217391575e+00	5.245325081328660460e-02	9.948075311274756638e-03	2.029811999661195094e-04	0.000000000000000000e+00
3.280936454849498141e+00	2.220636659812334074e-02	2.025016943852243467e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.301003344481605595e+00	3.954474824948566586e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.321070234113712161e+00	5.794546898237602772e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.341137123745819615e+00	6.728988375520984951e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.361204013377926181e+00	1.155474397020498679e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.381270903010033635e+00	8.782403808789039645e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.401337792642140201e+00	7.198152943686640659e-02	5.907477333104542601e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.421404682274247655e+00	1.950204860093240899e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.441471571906354221e+00	2.627977311882569861e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.461538461538461675e+00	3.404172843573746721e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.481605351170568241e+00	3.820409933801979102e-02	1.146893799630648372e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.501672240802675695e+00	0.000000000000000000e+00	8.572580969740426632e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.521739130434782705e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.541806020066889715e+00	9.419125629524861473e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.561872909698997169e+00	7.947182593292072272e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.581939799331103735e+00	1.120694030747008269e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.602006688963211190e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.622073578595317755e+00	7.596575546700530708e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.642140468227425210e+00	1.121483854696715340e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.662207357859531776e+00	1.418075081560689170e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.682274247491639230e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.702341137123745796e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.722408026755853250e+00	4.822201353044454700e-03	2.546947457068217402e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.742474916387959816e+00	9.453668999139229825e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.762541806020067270e+00	0.000000000000000000e+00	2.669761159688910195e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.782608695652173836e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.802675585284281290e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.822742474916387856e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.842809364548495310e+00	2.012147715223358904e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.862876254180601876e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.882943143812709330e+00	6.881078382566884963e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.903010033444815896e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.923076923076923350e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.943143812709029916e+00	2.055429105508987594e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.963210702341137370e+00	1.241878543996965435e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.983277591973243936e+00	6.724367395423790257e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.003344481605351390e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.023411371237457956e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.043478260869565410e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.063545150501672865e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.083612040133779431e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.103678929765885997e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.123745819397993451e+00	0.000000000000000000e+00	2.403241014679053517e-03	0.000000000000000000e+00	0.000000000000000000e+00
4.143812709030100905e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.163879598662207471e+00	6.721387899961885071e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.183946488294314037e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.204013377926421491e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.224080267558528945e+00	1.798107858163957781e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.244147157190635511e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.264214046822742077e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.284280936454849531e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.304347826086956985e+00	0.000000000000000000e+00	5.565863456118319216e-03	0.000000000000000000e+00	0.000000000000000000e+00
4.324414715719063551e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.344481605351170117e+00	2.431559880739447496e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.364548494983277571e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.384615384615385025e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.404682274247491591e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.424749163879598157e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.444816053511705611e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.464882943143813065e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.484949832775919631e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.505016722408027086e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.525083612040134540e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.545150501672241106e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.565217391304347672e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.585284280936455126e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
