    0.146735743196591495E+00    0.224052298729097363E-01    0.852123239130105015E+00    0.276006106084498448E+01    0.105784160253723369E+01    0.893134295624969377E+00                         NaN    0.667165601650771123E+01   -0.230161845394820368E+02   -0.296878405559897480E+02
    0.125087562128620683E+00    0.207318318194163152E-01    0.693981139763166555E+00    0.282597534206764589E+01    0.105769250628236433E+01    0.801446971868573388E+00                         NaN    0.667165601650771123E+01   -0.229457537946729708E+02   -0.296174098111806821E+02
    0.121285434482030191E+00    0.197486375532328409E-01    0.734476405971254520E+00    0.319233484909581122E+01    0.895446373461885936E+00    0.902513583762629912E+00                         NaN    0.667165601650771123E+01   -0.229309994050528054E+02   -0.296026554215605167E+02
    0.885711022093146616E-01    0.204199189347480659E-01    0.683282962584117248E+00    0.372233867737769764E+01    0.945659281632464488E+00    0.957028329736467009E+00                         NaN    0.667165601650771123E+01   -0.229136540412514975E+02   -0.295853100577592087E+02
    0.112357976252140460E+00    0.233752343608134745E-01    0.848306183172170103E+00    0.344502393361860815E+01    0.939192767444331444E+00    0.984131551756180611E+00                         NaN    0.667165601650771123E+01   -0.229114939344885400E+02   -0.295831499509962512E+02
    0.209077362095008989E+00    0.232341788992290049E-01    0.873816960664892228E+00    0.232473324377342472E+01    0.907781611028779412E+00    0.819953487392138802E+00                         NaN    0.667165601650771123E+01   -0.228819723195948583E+02   -0.295536283361025696E+02
    0.231817236553513217E+00    0.257755053737389987E-01    0.879034100976525012E+00    0.203176375467728754E+01    0.965619072939129741E+00    0.762097589567069189E+00                         NaN    0.667165601650771123E+01   -0.228624625173491438E+02   -0.295341185338568550E+02
    0.323583627313339256E-01    0.215055045229512881E-01    0.709047222581914882E+00    0.580397080479526029E+01    0.103659471499079991E+01    0.123823889954695376E+01                         NaN    0.667165601650771123E+01   -0.228009615366131086E+02   -0.294726175531208199E+02
    0.187060762945143899E+00    0.232073685462935754E-01    0.825829007588455344E+00    0.230235201083550045E+01    0.987450802207482048E+00    0.782494256911510089E+00                         NaN    0.667165601650771123E+01   -0.227915044141677683E+02   -0.294631604306754795E+02
    0.135261092886349660E+00    0.237522665931985608E-01    0.727282659665542730E+00    0.294517897003487672E+01    0.920503616338343877E+00    0.833568383143758806E+00                         NaN    0.667165601650771123E+01   -0.227170740852083561E+02   -0.293887301017160674E+02
    0.522838417467125366E-01    0.227332403922575095E-01    0.862939302275175346E+00    0.528300130136629775E+01    0.100537690820987624E+01    0.140284227246839821E+01                         NaN    0.667165601650771123E+01   -0.226833812212744306E+02   -0.293550372377821418E+02
    0.571361379651166706E-01    0.206925821962228099E-01    0.887958384431713044E+00    0.514545747583892954E+01    0.945547747592831112E+00    0.141005624254613027E+01                         NaN    0.667165601650771123E+01   -0.226337012721346333E+02   -0.293053572886423446E+02
    0.187251290448092356E+00    0.257537330488179887E-01    0.858346558254604819E+00    0.230532330342108338E+01    0.106462669070819338E+01    0.813177935792078976E+00                         NaN    0.667165601650771123E+01   -0.225972780401217292E+02   -0.292689340566294405E+02
    0.449326159051278290E-01    0.209838857060473567E-01    0.851429274889360599E+00    0.538059221674486565E+01    0.106409556613935607E+01    0.134831749928517119E+01                         NaN    0.667165601650771123E+01   -0.225511042547906726E+02   -0.292227602712983838E+02
    0.503509057336411700E-01    0.205774753328802629E-01    0.624566732876433717E+00    0.482620538974672897E+01    0.879112199264320382E+00    0.106740382753991336E+01                         NaN    0.667165601650771123E+01   -0.225474040286818855E+02   -0.292190600451895968E+02
    0.107361212267387068E+00    0.191314176598371966E-01    0.872973883886757562E+00    0.358762529047654910E+01    0.888755071445984979E+00    0.104118513792705225E+01                         NaN    0.667165601650771123E+01   -0.225138875442235324E+02   -0.291855435607312437E+02
    0.212202034723493305E+00    0.193471074082039278E-01    0.857253296351727756E+00    0.218538289409273290E+01    0.933100753880443112E+00    0.795388557688263664E+00                         NaN    0.667165601650771123E+01   -0.224963199582262909E+02   -0.291679759747340022E+02
    0.116554621987928694E+00    0.235166440951928325E-01    0.657856533563591084E+00    0.302540859736888557E+01    0.955191910768993346E+00    0.785583979640666508E+00                         NaN    0.667165601650771123E+01   -0.224957503943701589E+02   -0.291674064108778701E+02
    0.187565349852898994E+00    0.215595308283568279E-01    0.774974259669094612E+00    0.232567617717878816E+01    0.888039502315416840E+00    0.749302024471747985E+00                         NaN    0.667165601650771123E+01   -0.224912925680370392E+02   -0.291629485845447505E+02
    0.120706506966982499E+00    0.210757672831524585E-01    0.716692742791307791E+00    0.304555689872262203E+01    0.101523511676585310E+01    0.863801179260574981E+00                         NaN    0.667165601650771123E+01   -0.224624196258246762E+02   -0.291340756423323874E+02
    0.107560371992308987E+00    0.252219332538124140E-01    0.703817282849725778E+00    0.331665476102134882E+01    0.101296595537033540E+01    0.881389918083819834E+00                         NaN    0.667165601650771123E+01   -0.223878003607534914E+02   -0.290594563772612027E+02
    0.128829404178306683E+00    0.193254746605758670E-01    0.822550595353926717E+00    0.310051742621361859E+01    0.907347064423848715E+00    0.920904073747448759E+00                         NaN    0.667165601650771123E+01   -0.223617319509090464E+02   -0.290333879674167576E+02
    0.101283611597445797E+00    0.220106690701399356E-01    0.718126452535182036E+00    0.332641782095824379E+01    0.105674428969142675E+01    0.892642799133550158E+00                         NaN    0.667165601650771123E+01   -0.222526087761764337E+02   -0.289242647926841450E+02
    0.100428502699196218E+00    0.190508014871375551E-01    0.717072891874114604E+00    0.342245532594106416E+01    0.103850114248726433E+01    0.949030726991036966E+00                         NaN    0.667165601650771123E+01   -0.222117716150578310E+02   -0.288834276315655423E+02
    0.163170951017403643E+00    0.194417753580105115E-01    0.890226646946477240E+00    0.271577134701124967E+01    0.923396611242168430E+00    0.898847713702376816E+00                         NaN    0.667165601650771123E+01   -0.222090965731999006E+02   -0.288807525897076118E+02
    0.161888849876259872E+00    0.230343177092556979E-01    0.840191184044743022E+00    0.269920316499705315E+01    0.995255795425284973E+00    0.885504659779938641E+00                         NaN    0.667165601650771123E+01   -0.221866821573368860E+02   -0.288583381738445972E+02
    0.165112308611854580E+00    0.195107521773592446E-01    0.891119489824278910E+00    0.272976528524152506E+01    0.887762855925902761E+00    0.894815385287505372E+00                         NaN    0.667165601650771123E+01   -0.221388537328268526E+02   -0.288105097493345639E+02
    0.170529698231032784E+00    0.190299710961673862E-01    0.789484480738666061E+00    0.254578124956768681E+01    0.905386578775397410E+00    0.818757494807289765E+00                         NaN    0.667165601650771123E+01   -0.221313441494874006E+02   -0.288030001659951118E+02
    0.174544773847643109E+00    0.239561986932688847E-01    0.846734871975286851E+00    0.243969009537264592E+01    0.104903498499322168E+01    0.833444484988501100E+00                         NaN    0.667165601650771123E+01   -0.221058153339392049E+02   -0.287774713504469162E+02
    0.666128461021871371E-01    0.206263987073754401E-01    0.878451556207229700E+00    0.478917065858527113E+01    0.935701280604885777E+00    0.133400947890856680E+01                         NaN    0.667165601650771123E+01   -0.220999756189857237E+02   -0.287716316354934349E+02
    0.115737204953746731E+00    0.214786385812045476E-01    0.703692095288884878E+00    0.305711810479333579E+01    0.105141223599573741E+01    0.851594646719504800E+00                         NaN    0.667165601650771123E+01   -0.220933574283581322E+02   -0.287650134448658434E+02
    0.134206319842616106E+00    0.211847191860378078E-01    0.789061202957315078E+00    0.293539316543271234E+01    0.958235584036440713E+00    0.870855330273777151E+00                         NaN    0.667165601650771123E+01   -0.220705957341519543E+02   -0.287422517506596655E+02
    0.124401203399164467E+00    0.192865901518436168E-01    0.803995895287923479E+00    0.302743980108815114E+01    0.104179294300792380E+01    0.919759596432534465E+00                         NaN    0.667165601650771123E+01   -0.220586429309761485E+02   -0.287302989474838597E+02
    0.941330372662387421E-01    0.239677480560319643E-01    0.684483243755257709E+00    0.350139869818108007E+01    0.106855905416633457E+01    0.904776488596696682E+00                         NaN    0.667165601650771123E+01   -0.220517321229171905E+02   -0.287233881394249018E+02
    0.202095934473788708E+00    0.251132353905635201E-01    0.891579913860678364E+00    0.228133148788767315E+01    0.101329970279496595E+01    0.829472562218867115E+00                         NaN    0.667165601650771123E+01   -0.220434906613709707E+02   -0.287151466778786819E+02
    0.126463987222182467E+00    0.190824792204756025E-01    0.726353101880964580E+00    0.288732140148272931E+01    0.104949207458522475E+01    0.850471803229733592E+00                         NaN    0.667165601650771123E+01   -0.220240992876559574E+02   -0.286957553041636686E+02
    0.133685657045767348E+00    0.236610698686311391E-01    0.718549779791976539E+00    0.285740871162730503E+01    0.965784253092111578E+00    0.805306852018063068E+00                         NaN    0.667165601650771123E+01   -0.220145111725960341E+02   -0.286861671891037453E+02
    0.100544980548608900E+00    0.212170793131277735E-01    0.887995908758313912E+00    0.395105767355821991E+01    0.874835808461957409E+00    0.116464100737376675E+01                         NaN    0.667165601650771123E+01   -0.220012601548396098E+02   -0.286729161713473211E+02
    0.156635437692999896E+00    0.209114852601432026E-01    0.872284853950780370E+00    0.276791397582711296E+01    0.942853871047429237E+00    0.895526228271766200E+00                         NaN    0.667165601650771123E+01   -0.219922510167951089E+02   -0.286639070333028201E+02
    0.123516033049147822E+00    0.197884446528906639E-01    0.751510411083571084E+00    0.302556285787332602E+01    0.959970983499566777E+00    0.866009688693353707E+00                         NaN    0.667165601650771123E+01   -0.219808967202841004E+02   -0.286525527367918116E+02
    0.122904868211026475E+00    0.256277197042380292E-01    0.729003869967182694E+00    0.312109867717133582E+01    0.883098138839725988E+00    0.832716394501202162E+00                         NaN    0.667165601650771123E+01   -0.219705064629824420E+02   -0.286421624794901533E+02
    0.180375290469143829E+00    0.224133066986217967E-01    0.842224917943366957E+00    0.252329055880999187E+01    0.937808423753707321E+00    0.843591221605460517E+00                         NaN    0.667165601650771123E+01   -0.219660233234477111E+02   -0.286376793399554224E+02
    0.147197049505854244E+00    0.190763587155985959E-01    0.812586409571928847E+00    0.292685199082707204E+01    0.898512278344050785E+00    0.913095735909330353E+00                         NaN    0.667165601650771123E+01   -0.219342843558346878E+02   -0.286059403723423991E+02
    0.156388080120086648E+00    0.200134615302085886E-01    0.885314905643463157E+00    0.267156261205673218E+01    0.105667329549789435E+01    0.913570614671084469E+00                         NaN    0.667165601650771123E+01   -0.219245358031712030E+02   -0.285961918196789142E+02
    0.171593069560319916E+00    0.220997003736696056E-01    0.870924903781646220E+00    0.248324010203701029E+01    0.105262793066259586E+01    0.862275587010921551E+00                         NaN    0.667165601650771123E+01   -0.219140375641416050E+02   -0.285856935806493162E+02
    0.108782494186913423E+00    0.198579968067362153E-01    0.767789725540860779E+00    0.336326381980280686E+01    0.906117895576889598E+00    0.926071941745049143E+00                         NaN    0.667165601650771123E+01   -0.219047479941931869E+02   -0.285764040107008981E+02
    0.136621916354586509E+00    0.201264907197078978E-01    0.740061578290403199E+00    0.278905472411431443E+01    0.101221930704100505E+01    0.832768729707084820E+00                         NaN    0.667165601650771123E+01   -0.218853091170124259E+02   -0.285569651335201371E+02
    0.113873755365985027E+00    0.198775963207923345E-01    0.801956644671241170E+00    0.330455104663250632E+01    0.940714301604838155E+00    0.946565514802495622E+00                         NaN    0.667165601650771123E+01   -0.218629090598708515E+02   -0.285345650763785628E+02
    0.133528227541188094E+00    0.259301306097521958E-01    0.892053721058505111E+00    0.313355108055307774E+01    0.998563757676737218E+00    0.964802152683399861E+00                         NaN    0.667165601650771123E+01   -0.218224023569393850E+02   -0.284940583734470962E+02
    0.186804333963529690E+00    0.231161165277296958E-01    0.860968990832826186E+00    0.254189114822893991E+01    0.896635588263833383E+00    0.851391682571065456E+00                         NaN    0.667165601650771123E+01   -0.218147374780426517E+02   -0.284863934945503630E+02
    0.535751988742693974E-01    0.208277811887748673E-01    0.833893107150228796E+00    0.498201470733015217E+01    0.100403021561303030E+01    0.125812614986188454E+01                         NaN    0.667165601650771123E+01   -0.218088297275558070E+02   -0.284804857440635182E+02
    0.121521480684164532E+00    0.199498048217893569E-01    0.816429164831838361E+00    0.336121639009622708E+01    0.896292986310947559E+00    0.999019431355642085E+00                         NaN    0.667165601650771123E+01   -0.217888441201411851E+02   -0.284605001366488963E+02
    0.146086465751481098E+00    0.215330741269630713E-01    0.825939416798350368E+00    0.287306164538954700E+01    0.912773756795612456E+00    0.877312938089692129E+00                         NaN    0.667165601650771123E+01   -0.217115428745447119E+02   -0.283831988910524231E+02
    0.151829021018717786E+00    0.216694889017137807E-01    0.778406004447633970E+00    0.270364895771180080E+01    0.974950545343697295E+00    0.837469759708025507E+00                         NaN    0.667165601650771123E+01   -0.216945143341889803E+02   -0.283661703506966916E+02
    0.200262542927790915E+00    0.204593006070807014E-01    0.865631220997154172E+00    0.226708622440843000E+01    0.947093664185929218E+00    0.806400199317057420E+00                         NaN    0.667165601650771123E+01   -0.216853552449034837E+02   -0.283570112614111949E+02
    0.432838016132396572E-01    0.211683265733992459E-01    0.664656030915127150E+00    0.508383882696542422E+01    0.997156033021396659E+00    0.109963578841337362E+01                         NaN    0.667165601650771123E+01   -0.216722597789164695E+02   -0.283439157954241807E+02
    0.124500439688507492E+00    0.257447773513415842E-01    0.818569231386938267E+00    0.324453348897806704E+01    0.899600972699497015E+00    0.916062721638607358E+00                         NaN    0.667165601650771123E+01   -0.216628085299335069E+02   -0.283344645464412181E+02
    0.687425787272151756E-01    0.253455915863644160E-01    0.803286741461111342E+00    0.446619599814685397E+01    0.917704270400804045E+00    0.110002430316650224E+01                         NaN    0.667165601650771123E+01   -0.216619363354015988E+02   -0.283335923519093100E+02
    0.183412666598490426E+00    0.247475014524784938E-01    0.890475448276852655E+00    0.247154161482968870E+01    0.102993506344437669E+01    0.871427102156404509E+00                         NaN    0.667165601650771123E+01   -0.216527421009309684E+02   -0.283243981174386796E+02
    0.180350268983080791E+00    0.238542433176250415E-01    0.799709239952079320E+00    0.250297166333603371E+01    0.870839940678092228E+00    0.789898840983473294E+00                         NaN    0.667165601650771123E+01   -0.216245754673480164E+02   -0.282962314838557276E+02
    0.954936598024652139E-01    0.225075423373959013E-01    0.693595799641787969E+00    0.352944835833728510E+01    0.101116213308826186E+01    0.921548281022872007E+00                         NaN    0.667165601650771123E+01   -0.215967803842452106E+02   -0.282684364007529219E+02
    0.982801257434818276E-01    0.241094619629121168E-01    0.695153164265056356E+00    0.344224752700356440E+01    0.971858828311241041E+00    0.874887561809735814E+00                         NaN    0.667165601650771123E+01   -0.215319078232161658E+02   -0.282035638397238770E+02
    0.392253874721148199E-01    0.258139583717500558E-01    0.853859886679929958E+00    0.578854025483207746E+01    0.934540752195742064E+00    0.132837338245407754E+01                         NaN    0.667165601650771123E+01   -0.215168291260887727E+02   -0.281884851425964840E+02
    0.145849495248477012E+00    0.227473867678098726E-01    0.769503917937832904E+00    0.276616347294077425E+01    0.978575789514260497E+00    0.835689911306070621E+00                         NaN    0.667165601650771123E+01   -0.215118527643077329E+02   -0.281835087808154441E+02
    0.112043477632202321E+00    0.230595139316233898E-01    0.879525097056151006E+00    0.354964260759252159E+01    0.899325326072065501E+00    0.102344586252870684E+01                         NaN    0.667165601650771123E+01   -0.215094572811858136E+02   -0.281811132976935248E+02
    0.191870962262975675E+00    0.212391585393363821E-01    0.881448957972243874E+00    0.232762775101253583E+01    0.100731903577765447E+01    0.838708940021557270E+00                         NaN    0.667165601650771123E+01   -0.215033278638809975E+02   -0.281749838803887087E+02
    0.857395653255864088E-01    0.211953915912320191E-01    0.620353597226255493E+00    0.353674114340429480E+01    0.101876646953252448E+01    0.853615634492493447E+00                         NaN    0.667165601650771123E+01   -0.214904543001556654E+02   -0.281621103166633766E+02
    0.150136430749354288E+00    0.198294566196680067E-01    0.773710460683772361E+00    0.277874046182057999E+01    0.911844278661870566E+00    0.849351590307039883E+00                         NaN    0.667165601650771123E+01   -0.214830483183985663E+02   -0.281547043349062776E+02
    0.168283055811666693E+00    0.209154659756704657E-01    0.840110051377110922E+00    0.262684386883055332E+01    0.958474833957927430E+00    0.870719514595422739E+00                         NaN    0.667165601650771123E+01   -0.214656191790593347E+02   -0.281372751955670459E+02
    0.168728404666015658E+00    0.220123607003455887E-01    0.787461503103468519E+00    0.257024007964712453E+01    0.885603363339017680E+00    0.799308962431597214E+00                         NaN    0.667165601650771123E+01   -0.214568662348129813E+02   -0.281285222513206925E+02
    0.107231532314967098E+00    0.233526847748599699E-01    0.887576983740746783E+00    0.367622812213506744E+01    0.104278836346494419E+01    0.112922912727478941E+01                         NaN    0.667165601650771123E+01   -0.214567538663794792E+02   -0.281284098828871905E+02
    0.134851697742714827E+00    0.249020233331664065E-01    0.829371045465743251E+00    0.309832798058163572E+01    0.993114100054962590E+00    0.945727356056401347E+00                         NaN    0.667165601650771123E+01   -0.214470730728102161E+02   -0.281187290893179274E+02
    0.107706390690514200E+00    0.192967736161467236E-01    0.759175096684151729E+00    0.330112874541800227E+01    0.993353504140020105E+00    0.927292620012099111E+00                         NaN    0.667165601650771123E+01   -0.214130954737858836E+02   -0.280847514902935949E+02
    0.818540313109990952E-01    0.256867669466238797E-01    0.708551499348861302E+00    0.402199505832995818E+01    0.908352257214814718E+00    0.992315095310036366E+00                         NaN    0.667165601650771123E+01   -0.214062175901788478E+02   -0.280778736066865591E+02
    0.819327919535089155E-01    0.239558662625079383E-01    0.654289372676501335E+00    0.374038049931988903E+01    0.976387964004294062E+00    0.887535494699749572E+00                         NaN    0.667165601650771123E+01   -0.213680934284005701E+02   -0.280397494449082814E+02
    0.142671216941250290E+00    0.222740376931665207E-01    0.887785927400833952E+00    0.317049642819601996E+01    0.900690480880763755E+00    0.100444391237020358E+01                         NaN    0.667165601650771123E+01   -0.213591266839957399E+02   -0.280307827005034511E+02
    0.847185507545693273E-01    0.242735341037448593E-01    0.855872112591162137E+00    0.425302135088150468E+01    0.918731808832221275E+00    0.117945166601324836E+01                         NaN    0.667165601650771123E+01   -0.213491655285582560E+02   -0.280208215450659672E+02
    0.144825463312368313E+00    0.197678868242205583E-01    0.859617986229836761E+00    0.286733774939876573E+01    0.106547931220814562E+01    0.958860595313974828E+00                         NaN    0.667165601650771123E+01   -0.213488227728812028E+02   -0.280204787893889140E+02
    0.182116560240330599E+00    0.249989597978066309E-01    0.831891650931435245E+00    0.251235791422988397E+01    0.890613026810843866E+00    0.807658293829728091E+00                         NaN    0.667165601650771123E+01   -0.213466043176471416E+02   -0.280182603341548528E+02
    0.106717781068911832E+00    0.237543335823243856E-01    0.665546278994865625E+00    0.331988273210567053E+01    0.884179604785740647E+00    0.839416357989959061E+00                         NaN    0.667165601650771123E+01   -0.213364990149494922E+02   -0.280081550314572034E+02
    0.137108756831282985E+00    0.192716404689299743E-01    0.725413869375298948E+00    0.282723318361267051E+01    0.912472652206445911E+00    0.816773462198897349E+00                         NaN    0.667165601650771123E+01   -0.213287506152527122E+02   -0.280004066317604234E+02
    0.116567706650471489E+00    0.194812185701441869E-01    0.889046195361551161E+00    0.346613894021192115E+01    0.877447164888676356E+00    0.103020508127120758E+01                         NaN    0.667165601650771123E+01   -0.213237726404726367E+02   -0.279954286569803479E+02
    0.808820946258199391E-01    0.239096033694645264E-01    0.641812413952662864E+00    0.386992220069549164E+01    0.889380863851491954E+00    0.911786241605162973E+00                         NaN    0.667165601650771123E+01   -0.213132255810715527E+02   -0.279848815975792640E+02
    0.184989910550574538E+00    0.224672378557646407E-01    0.889943600643748889E+00    0.251112297075383051E+01    0.971833821079752469E+00    0.878354309465779748E+00                         NaN    0.667165601650771123E+01   -0.213035798108495058E+02   -0.279752358273572170E+02
    0.967408597754159799E-01    0.197370228300779299E-01    0.714539174593690984E+00    0.342389846660193431E+01    0.103136711234129708E+01    0.916681791797477330E+00                         NaN    0.667165601650771123E+01   -0.212849047497304120E+02   -0.279565607662381233E+02
    0.762157671133370518E-01    0.226338665904280319E-01    0.809267053906624123E+00    0.427965531510586672E+01    0.105099536931869308E+01    0.117638108867200675E+01                         NaN    0.667165601650771123E+01   -0.212406093369344298E+02   -0.279122653534421410E+02
    0.536675166360913447E-01    0.227597964544874846E-01    0.800460343785019734E+00    0.506490155232464900E+01    0.104103635604373901E+01    0.130205987841991799E+01                         NaN    0.667165601650771123E+01   -0.212329392287483429E+02   -0.279045952452560542E+02
    0.136303878007578760E+00    0.201101812795488680E-01    0.793834215251513098E+00    0.284092569805493911E+01    0.106144518490208872E+01    0.888731634925005065E+00                         NaN    0.667165601650771123E+01   -0.212323952507867020E+02   -0.279040512672944132E+02
    0.823434635346358967E-01    0.251430155219101760E-01    0.623790118752077349E+00    0.373557144557413023E+01    0.960109338469425366E+00    0.868181062858820907E+00                         NaN    0.667165601650771123E+01   -0.212085637414402157E+02   -0.278802197579479270E+02
    0.483138794987150177E-01    0.192377086318329289E-01    0.710593881881818490E+00    0.508330124495996216E+01    0.981696319663135641E+00    0.122679273559326352E+01                         NaN    0.667165601650771123E+01   -0.211924266988764174E+02   -0.278640827153841286E+02
    0.947282965863861931E-01    0.224290698923105963E-01    0.853333908946832365E+00    0.382813547511002961E+01    0.938034479472362737E+00    0.106320021631725359E+01                         NaN    0.667165601650771123E+01   -0.211656852015978991E+02   -0.278373412181056104E+02
    0.121956905126571646E+00    0.230275204181671148E-01    0.743166661262512185E+00    0.306543159484863281E+01    0.995184881687164347E+00    0.864322097446089010E+00                         NaN    0.667165601650771123E+01   -0.211616441254442407E+02   -0.278333001419519519E+02
    0.773584498852445540E-01    0.205032682805282515E-01    0.707442863361707475E+00    0.400034981912388687E+01    0.103677039961428674E+01    0.103470853195058710E+01                         NaN    0.667165601650771123E+01   -0.211611966746981501E+02   -0.278328526912058614E+02
    0.552765412581569388E-01    0.246500133558208573E-01    0.780468094974669291E+00    0.496298745833124499E+01    0.105406506909752551E+01    0.124741719525223105E+01                         NaN    0.667165601650771123E+01   -0.211458356068416613E+02   -0.278174916233493725E+02
